VendorName,VCPN,VendorCode,PartNumber,ManufacturerPartNo,LongDescription,JobberPrice,Cost,UPSable,CoreCharge,CaseQty,IsNonReturnable,Prop65Toxicity,UPCCode,IsOversized,Weight,Height,Length,Width,AAIACode,IsHazmat,IsChemical,UPS_Ground_Assessorial,US_LTL,EastQty,MidwestQty,CaliforniaQty,SoutheastQty,PacificNWQty,TexasQty,GreatLakesQty,FloridaQty,TotalQty
303 PRODUCTS,T9310406,T93,10406,10406,OCTANE BOOST 16 OZ.,6.42,5.46,TRUE,0,1,TRUE,B,73905104067,FALSE,0.98,2.16,9.61,3.84,BLGJ,FALSE,TRUE,0,175,25,6,0,12,0,0,0,0,43
303 PRODUCTS,T9321214,T93,21214,21214,START YOUR ENGINE PDQ 2OZ,10.31,8.76,FALSE,0,1,TRUE,B,73905212144,FALSE,0.24,1.75,5.25,1.75,DFDW,TRUE,TRUE,0,175,0,8,2,0,16,5,0,0,31
303 PRODUCTS,T9322001,T93,22001,22001,FOGGING OIL 12 OZ,6.12,5.2,TRUE,0,1,TRUE,N,73905220019,FALSE,0.85,2.66,7.81,2.66,DFDW,FALSE,TRUE,0,175,50,23,0,3,0,0,50,0,126
303 PRODUCTS,T9322204,T93,22204,22204,FUEL STABILIZER 4OZ,4.63,3.94,TRUE,0,1,TRUE,B,73905222044,FALSE,0.29,1.81,7.75,5,DFDW,FALSE,TRUE,0,175,4,0,41,0,0,0,50,0,95
303 PRODUCTS,T9322205,T93,22205,22205,FUEL STABILIZER 4 OZ.,4.63,3.94,TRUE,0,1,TRUE,B,73905222051,FALSE,0.29,1.66,4.85,2.65,DFDW,FALSE,TRUE,0,175,38,0,0,5,0,0,0,0,43
303 PRODUCTS,T9322206,T93,22206,22206,FUEL STABILIZR BONUS 10OZ,7,5.95,TRUE,0,1,TRUE,B,73905222068,FALSE,0.62,1.57,9.13,3.03,DFDW,FALSE,TRUE,0,175,50,24,0,24,0,3,6,17,124
303 PRODUCTS,T9322207,T93,22207,22207,FUEL STABILIZER 16 OZ,9.4,7.99,TRUE,0,1,TRUE,B,73905222075,FALSE,0.96,1.8,9.23,4.5,DFDW,FALSE,TRUE,0,175,50,13,32,21,0,0,17,10,143
303 PRODUCTS,T9322214,T93,22214,22214,FUEL STABILIZER 32 OZ.,16.56,14.08,TRUE,0,1,TRUE,B,73905222143,FALSE,1.89,2.88,10.25,4.6,DFDW,FALSE,TRUE,0,175,50,12,0,0,0,0,23,0,85
303 PRODUCTS,T9322239,T93,22239,22239,MARINE STA-BIL  8OZ,9.52,8.09,TRUE,0,1,TRUE,B,73905222396,FALSE,0.54,1.65,7.36,3.78,DFDW,FALSE,TRUE,0,175,17,0,0,0,0,0,12,0,29
303 PRODUCTS,T9322240,T93,22240,22240,MARINE STA-BIL  32 OZ,26.19,22.26,TRUE,0,1,TRUE,B,73905222402,FALSE,1.93,2.88,10.25,4.6,DFDW,FALSE,TRUE,0,175,10,6,1,7,0,0,0,0,24
303 PRODUCTS,T9322241,T93,22241,22241,MARINE STA-BIL  10 OZ,9.52,8.09,TRUE,0,1,TRUE,B,73905222419,FALSE,0.64,1.57,9.13,3.03,DFDW,FALSE,TRUE,0,175,1,12,0,2,0,0,0,0,15
303 PRODUCTS,T9322250,T93,22250,22250,MARINE STA-BIL 128 OZ,91.46,77.74,TRUE,0,1,TRUE,B,73905222501,FALSE,7.5,4.58,10.06,6.95,DFDW,FALSE,TRUE,0,175,0,4,0,0,0,0,0,0,4
303 PRODUCTS,T9322254,T93,22254,22254,DIESEL FUEL STABIL 32 OZ.,27.37,23.26,TRUE,0,1,TRUE,B,73905222549,FALSE,2.01,2.88,10.25,4.6,DFDW,FALSE,TRUE,0,175,8,7,0,0,0,0,0,0,15
303 PRODUCTS,T9322255,T93,22255,22255,DIESEL FUEL STABIL 1GAL,97.71,83.05,TRUE,0,1,TRUE,B,7.39052E+11,FALSE,7.88,4.58,10.06,6.95,DFDW,FALSE,TRUE,0,175,0,8,0,0,0,0,0,0,8
303 PRODUCTS,T9322264,T93,22264,22264,STABIL ETHANOL TREAT 10OZ,7.87,6.69,TRUE,0,1,TRUE,B,73905222648,FALSE,0.64,1.57,9.13,3.03,DFDW,FALSE,TRUE,0,175,41,0,0,0,0,0,0,0,41
303 PRODUCTS,T9322275,T93,22275,22275,STABIL ETHANOL TREAT 32OZ,18.56,15.78,TRUE,0,1,TRUE,B,73905222754,FALSE,1.93,2.88,10.25,4.6,DFDW,FALSE,TRUE,0,175,12,0,0,0,0,0,20,0,32
303 PRODUCTS,T93230371,T93,230371,230371,25 EACH WINDSHIELD WASHER TABS,12.79,10.87,TRUE,0,1,TRUE,N,82043003958,FALSE,0.3,5.75,8.5,5.75,BGNX,FALSE,TRUE,0,175,0,0,35,0,0,21,0,9,65
303 PRODUCTS,T9328201,T93,28201,28201,GASLINE ANTIFREEZE 12OZ,2.35,2,TRUE,0,1,TRUE,B,73905282017,FALSE,0.69,2.16,8.52,3.25,DFDV,FALSE,TRUE,0,175,50,50,1,50,0,0,50,0,201
303 PRODUCTS,T9328202,T93,28202,28202,FUEL SYS DRYER/ANTIFREEZE,3.81,3.24,TRUE,0,1,TRUE,B,73905282024,FALSE,0.7,2.1,9.07,3.23,DFDV,FALSE,TRUE,0,175,50,0,0,0,0,0,0,0,50
303 PRODUCTS,T9330204,T93,30204,30204,303 MULTI SURFACE CLEANER,13.5,11.47,TRUE,0,1,TRUE,B,82043005525,FALSE,2.25,3,11.25,4.28,BGNX,FALSE,TRUE,0,175,6,6,4,0,0,0,4,0,20
303 PRODUCTS,T9330205,T93,30205,30205,303 SPEED DETAILER 32 OZ,11.1,9.43,TRUE,0,1,TRUE,B,82043317505,FALSE,2.23,3,11.25,4.28,BGNX,FALSE,TRUE,0,175,3,3,11,13,0,3,10,10,53
303 PRODUCTS,T9330207,T93,30207,30207,MULTI-SURFACE CLEANER32OZ,13.5,11.47,TRUE,0,1,TRUE,B,82043302075,FALSE,2.25,3,12.19,4.28,BGNX,FALSE,TRUE,0,175,0,6,0,0,0,0,0,0,6
303 PRODUCTS,T9330215,T93,30215,30215,6/32 OZ CLR VINYL PROTECTIVE CLNER,17.4,14.79,TRUE,0,1,TRUE,B,82043302150,FALSE,2.12,3,11.25,4.28,BGNX,FALSE,TRUE,0,175,0,0,0,24,0,0,0,0,24
303 PRODUCTS,T9330216,T93,30216,30216,303 AUTO DETAILER 16OZ,9.17,7.79,TRUE,0,1,TRUE,B,82043302167,FALSE,1.24,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,46,4,0,3,0,0,15,9,77
303 PRODUCTS,T9330218,T93,30218,30218,303AUTO LEATHER 3IN1 16OZ,9.17,7.79,TRUE,0,1,TRUE,B,82043302181,FALSE,1.24,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,14,4,13,12,0,0,50,18,111
303 PRODUCTS,T9330227,T93,30227,30227,303 AUTO LEATHER CLEANER 16 OZ.,9.17,7.79,TRUE,0,1,TRUE,N,82043302273,FALSE,1.24,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,7,0,0,0,0,0,0,0,7
303 PRODUCTS,T9330229,T93,30229,30229,303 SPEED DETAILER 128 OZ.,39.25,33.36,TRUE,0,1,TRUE,N,82043302297,FALSE,8.78,4.5,10.15,6.99,BGNX,FALSE,TRUE,0,175,0,0,2,0,0,0,0,0,2
303 PRODUCTS,T9330237,T93,30237,30237,303 GRAPHENE NANO SPRAY COATNG 16OZ,16.29,13.85,TRUE,0,1,TRUE,N,82043302372,FALSE,1,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,17,0,16,0,0,0,3,8,44
303 PRODUCTS,T9330247,T93,30247,30247,303 GRAPHENE DETAILER 16 OZ.,14.42,12.26,TRUE,0,1,TRUE,N,82043302471,FALSE,1.04,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,4,0,0,0,0,0,0,0,4
303 PRODUCTS,T9330302,T93,30302,30302,16 / 2OZ 303 PROTECTANT,2.79,2.37,TRUE,0,1,TRUE,B,82043003101,FALSE,0.15,1.34,5.03,1.34,BGNX,FALSE,TRUE,0,175,14,0,50,50,0,0,0,13,127
303 PRODUCTS,T9330305,T93,30305,30305,MARINE303 PROTECTANT 10OZ,9.48,8.06,TRUE,0,1,TRUE,B,82043303058,FALSE,0.81,1.84,8.77,3.74,BGNX,FALSE,TRUE,0,175,0,18,7,10,0,7,0,30,72
303 PRODUCTS,T9330306,T93,30306,30306,303 AERPROTECTANT W/SPRYR,22.98,19.53,TRUE,0,1,TRUE,B,82043003507,FALSE,2.25,3,11.25,4.28,BGNX,FALSE,TRUE,0,175,50,22,42,21,0,0,0,9,144
303 PRODUCTS,T9330307,T93,30307,30307,AEROSPACE PROTECTANT 10OZ,9.48,8.06,TRUE,0,1,TRUE,B,82043303072,FALSE,0.7,2,11,5,BGNX,FALSE,TRUE,0,175,0,19,11,30,0,0,0,50,110
303 PRODUCTS,T9330308,T93,30308,30308,AEROSPACE PROTECTANT 16OZ,14.62,12.43,TRUE,0,1,TRUE,B,82043303089,FALSE,1.2,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,38,0,50,0,0,0,50,0,138
303 PRODUCTS,T9330313,T93,30313,30313,AEROSPACE PROTECTANT 32OZ,22.98,19.53,TRUE,0,1,TRUE,B,82043303133,FALSE,2.25,3,12.19,4.28,BGNX,FALSE,TRUE,0,175,50,0,50,50,0,0,50,50,250
303 PRODUCTS,T9330320,T93,30320,30320,303 UNIVERSAL AEROSPACE PROT 128OZ,69.96,59.47,TRUE,0,1,TRUE,B,82043303201,FALSE,8.8,4.5,10.15,6.99,BGNX,FALSE,TRUE,0,175,42,5,27,3,0,0,8,50,135
303 PRODUCTS,T9330321,T93,30321,30321,AEROSPACE PROTECTANT WIPE,8.54,7.26,TRUE,0,1,TRUE,B,82043303218,FALSE,0.74,3.38,8.31,3.38,BGNX,FALSE,TRUE,0,175,24,9,24,28,0,5,11,1,102
303 PRODUCTS,T9330340,T93,30340,30340,6/16 OZ 303 MARINE AEROSPACE PROTEC,14.62,12.43,TRUE,0,1,TRUE,B,82043003408,FALSE,1.2,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,50,0,0,0,0,0,50,0,100
303 PRODUCTS,T9330370,T93,30370,30370,303 MARINE AEROSPACE PROTECT 128OZ,69.96,59.47,TRUE,0,1,TRUE,B,82043003705,FALSE,10.3,5,10,6.21,BGNX,FALSE,TRUE,0,175,9,0,0,0,0,0,0,0,9
303 PRODUCTS,T9330382,T93,30382,30382,AUTO 303 PROTECTANT 16OZ.,13.65,11.6,TRUE,0,1,TRUE,B,82043303829,FALSE,1.2,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,50,29,6,11,0,0,24,0,120
303 PRODUCTS,T9330392,T93,30392,30392,303 TOUCHLESS SEALANT 16 OZ,13.65,11.6,TRUE,0,1,TRUE,N,82043303928,FALSE,14.4,9.37,12.18,12.18,BGNX,FALSE,TRUE,0,175,20,1,5,6,0,5,4,14,55
303 PRODUCTS,T9330393,T93,30393,30393,303 TIRE COATING & PROTECTANT 18OZ,10.6,9.01,TRUE,0,1,TRUE,B,82043303935,FALSE,1.33,2.5,9,2.5,BGNX,FALSE,TRUE,0,175,0,0,0,0,0,0,2,0,2
303 PRODUCTS,T9330397,T93,30397,30397,6/25CT 303 AUTO PROTECTANT WIPES (N,7.12,6.05,TRUE,0,1,TRUE,B,82043303973,FALSE,0.1,3.19,8.6,3.19,BGNX,FALSE,TRUE,0,175,0,6,0,0,0,0,1,0,7
303 PRODUCTS,T9330398,T93,30398,30398,303  MARINE TOUCHLESS SEALANT  32OZ,22.94,19.5,TRUE,0,1,TRUE,B,82043303980,FALSE,2.23,2.99,11.25,4.27,BGNX,FALSE,TRUE,0,175,0,6,9,4,0,6,1,8,34
303 PRODUCTS,T9330399,T93,30399,30399,303  MARINE TOUCHLESS SEALANT 1 GAL,78.48,66.71,TRUE,0,1,TRUE,B,82043303997,FALSE,8.78,4.5,10.15,6.99,BGNX,FALSE,TRUE,0,175,0,16,0,0,0,0,0,0,16
303 PRODUCTS,T93303DISPNC,T93,303DISPNC,303DISPN/C,303 PROTECTANT SAMPLE PK,24.99,0.02,TRUE,0,1,TRUE,N,,FALSE,2.8,5.75,9,8,BLGJ,FALSE,TRUE,0,175,50,0,0,0,0,0,0,0,50
303 PRODUCTS,T9330510,T93,30510,30510,030510 303 VINYL TOP,28.21,23.98,TRUE,0,1,TRUE,B,82043005105,FALSE,3,3,12,9,BGNX,FALSE,TRUE,0,175,2,3,4,3,0,0,0,12,24
303 PRODUCTS,T9330520,T93,30520,30520,030520 303 FABRIC TOP,31.12,26.45,TRUE,0,1,TRUE,B,82043005204,FALSE,3.2,3.53,11.49,8.56,BGNX,FALSE,TRUE,0,175,25,6,6,31,0,1,13,19,101
303 PRODUCTS,T9330571,T93,30571,30571,303AUTO TONN/CONV CLEANER,7.67,6.52,TRUE,0,1,TRUE,B,82043305717,FALSE,1.2,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,5,3,0,6,0,0,50,4,68
303 PRODUCTS,T9330573,T93,30573,30573,6/16OZ MOLD & MILDEW CLNER & BLOCKE,12.21,10.38,TRUE,0,1,TRUE,N,82043305731,FALSE,1.18,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,0,0,0,0,0,0,6,0,6
303 PRODUCTS,T9330580,T93,30580,30580,303 CAR WASH 18 OZ,8.13,6.91,TRUE,0,1,TRUE,N,82043305779,FALSE,1.38,1.88,8.52,3.5,BGNX,FALSE,TRUE,0,175,0,0,0,0,0,0,0,6,6
303 PRODUCTS,T9330604,T93,30604,30604,MARINE FABRIC GUARD 32OZ,28.79,24.47,TRUE,0,1,TRUE,N,82043006508,FALSE,1.75,3,11.25,4.28,BGNX,FALSE,TRUE,0,175,13,0,0,0,0,0,0,0,13
303 PRODUCTS,T9330605,T93,30605,30605,FABRIC GUARD TRIGGER 16OZ,16.56,14.08,TRUE,0,1,TRUE,N,82043306059,FALSE,1.2,1.86,10.9,3.79,BGNX,FALSE,TRUE,0,175,0,0,8,4,0,0,0,0,12
303 PRODUCTS,T9330606,T93,30606,30606,FABRIC GUARD TRIGGER 32OZ,28.79,24.47,TRUE,0,1,TRUE,N,82043306066,FALSE,1.75,3,12.19,4.28,BGNX,FALSE,TRUE,0,175,0,0,15,1,0,0,0,3,19
303 PRODUCTS,T9330607,T93,30607,30607,FABRIC GUARD GALLON,108.44,92.17,TRUE,0,1,TRUE,N,82043306073,FALSE,6.73,4.5,10.15,6.99,BGNX,FALSE,TRUE,0,175,8,0,0,8,0,0,0,1,17
303 PRODUCTS,T9330703,T93,30703,30703,12/12OZ 303 FINISHING POLISH - STEP,25.48,21.66,TRUE,0,1,TRUE,,82043307032,FALSE,0.77,1.82,7.34,2.8,BGNX,FALSE,TRUE,0,175,11,0,0,0,0,0,0,0,11
303 PRODUCTS,T9330704,T93,30704,30704,12/12OZ 303 POLISH - STEP 2,25.48,21.66,TRUE,0,1,TRUE,,82043307049,FALSE,0.81,1.82,7.34,2.8,BGNX,FALSE,TRUE,0,175,3,0,0,11,0,0,7,2,23
303 PRODUCTS,T9330803,T93,30803,30803,DISP/6-30445 12-30308&30605,309.81,263.34,TRUE,0,1,TRUE,N,8.0082E+13,TRUE,54.2,11.5,50.25,18.75,BGNX,FALSE,FALSE,17.5,175,0,0,0,0,11,0,0,0,11
3D MATS/U-AC,A3D1AC0161309,A3D,1AC0161309,M1AC0161309,KAGU CARGO LINER BLACK,101.65,83.35,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,2,5,32,22,FMCP,FALSE,FALSE,0,175,2,0,0,0,0,0,0,0,2
3D MATS/U-AC,A3D1B0551309,A3D,1B0551309,M1BM0551309,3D KAGU CARGO LINER  BLACK,108.95,89.34,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,5.5,3,51,26,FMCP,FALSE,FALSE,12.5,175,0,1,2,1,0,0,0,0,4
3D MATS/U-AC,A3D1BC0161309,A3D,1BC0161309,M1BC0161309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,4.5,3,51,26,FMCP,FALSE,FALSE,12.5,175,0,0,4,2,0,0,0,0,6
3D MATS/U-AC,A3D1BM1131309,A3D,1BM1131309,M1BM1131309,KAGU  CARGO LINER,108.95,93.28,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,5,5,32,22,FMCP,FALSE,FALSE,0,175,1,0,1,1,0,0,1,0,4
3D MATS/U-AC,A3D1CH0521309,A3D,1CH0521309,M1CH0521309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,5,3,51,26,FMCP,FALSE,FALSE,12.5,175,0,0,3,0,0,0,0,0,3
3D MATS/U-AC,A3D1CH0931309,A3D,1CH0931309,M1CH0931309,3D MAXPIDER CHEVROLET TAHOE / GMC Y,93.18,76.41,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,5,5,32,22,FMCP,FALSE,FALSE,0,175,2,0,0,0,0,0,0,0,2
3D MATS/U-AC,A3D1CH0971301,A3D,1CH0971301,M1CH0971301,CARGO LINER CHEVY BOLT 2022-2023GRY,84.7,71.45,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,3,5,31,26,FMCP,FALSE,FALSE,0,175,2,0,2,1,0,0,2,0,7
3D MATS/U-AC,A3D1FR0361309,A3D,1FR0361309,M1FR0361309,3D KAGU CARGO LINER  BLACK,108.95,89.34,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,6,3,51,26,FMCP,FALSE,FALSE,12.5,175,0,0,9,1,0,0,0,0,10
3D MATS/U-AC,A3D1FR0561309,A3D,1FR0561309,M1FR0561309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,4.5,3,51,26,FMCP,FALSE,FALSE,12.5,175,0,0,1,0,0,0,0,0,1
3D MATS/U-AC,A3D1GM0121309,A3D,1GM0121309,M1GM0121309,KAGU  CARGO LINER,116.95,98.72,TRUE,0,1,FALSE,N,1.90204E+11,TRUE,4.5,3,51,26,FMCP,FALSE,FALSE,12.5,175,0,0,1,0,0,0,0,0,1
3D MATS/U-AC,A3D1HD0481309,A3D,1HD0481309,M1HD0481309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,FALSE,4.5,2,36,10,FMCP,FALSE,FALSE,0,175,0,2,0,0,0,0,0,0,2
3D MATS/U-AC,A3D1HD0871309,A3D,1HD0871309,M1HD0871309,3D KAGU CARGO LINER BLACK,99.95,81.96,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,5,5,32,22,FMCP,FALSE,FALSE,0,175,0,1,1,0,0,0,0,0,2
3D MATS/U-AC,A3D1HY0171309,A3D,1HY0171309,M1HY0171309,3D KAGU CARGO LINER  BLACK,108.95,89.34,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,6.5,3,56,22,FMCP,FALSE,FALSE,12.5,175,0,1,4,4,0,0,0,0,9
3D MATS/U-AC,A3D1HY0661309,A3D,1HY0661309,M1HY0661309,3D KAGU CARGO LINER BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,5,2,53,33,FMCP,FALSE,FALSE,12.5,175,0,2,1,0,0,0,0,0,3
3D MATS/U-AC,A3D1JP0041309,A3D,1JP0041309,M1JP0041309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,5.5,3,51,26,FMCP,FALSE,FALSE,12.5,175,2,0,3,0,0,0,0,0,5
3D MATS/U-AC,A3D1JP0101309,A3D,1JP0101309,M1JP0101309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,4.5,3,51,26,FMCP,FALSE,FALSE,12.5,175,1,0,1,2,0,0,1,0,5
3D MATS/U-AC,A3D1KA0301309,A3D,1KA0301309,M1KA0301309,3D KAGU CARGO LINER BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,6.5,3,56,22,FMCP,FALSE,FALSE,12.5,175,0,0,1,0,0,0,0,0,1
3D MATS/U-AC,A3D1LX0361309,A3D,1LX0361309,M1LX0361309,3D KAGU CARGO LINER  BLACK,108.95,89.34,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,6.5,3,56,22,FMCP,FALSE,FALSE,12.5,175,0,2,3,3,0,0,0,0,8
3D MATS/U-AC,A3D1MZ0511309,A3D,1MZ0511309,M1MZ0511309,KAGU  CARGO LINER,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,6,3,51,26,FMCP,FALSE,FALSE,12.5,175,0,0,1,0,0,0,0,0,1
3D MATS/U-AC,A3D1PO0021309,A3D,1PO0021309,M1PO0021309,3D KAGU CARGO LINER  BLACK,117.95,96.72,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,5.5,3,51,26,FMCP,FALSE,FALSE,12.5,175,0,1,0,1,0,0,0,0,2
3D MATS/U-AC,A3D1TL0041309,A3D,1TL0041309,M1TL0041309,3D KAGU CARGO LINER BLACK,101.65,83.35,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,4,5,32,22,FMCP,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
3D MATS/U-AC,A3D1TY0441309,A3D,1TY0441309,M1TY0441309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,5.5,3,58,19,FMCP,FALSE,FALSE,12.5,175,2,0,1,0,0,0,1,0,4
3D MATS/U-AC,A3D1TY1271309,A3D,1TY1271309,M1TY1271309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,6,3,58,19,FMCP,FALSE,FALSE,12.5,175,0,0,3,0,0,0,0,0,3
3D MATS/U-AC,A3D1TY1631309,A3D,1TY1631309,M1TY1631309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,7,3,56,22,FMCP,FALSE,FALSE,12.5,175,0,0,3,0,0,0,0,0,3
3D MATS/U-AC,A3D1TY2851309,A3D,1TY2851309,M1TY2851309,CARGO MAT TOYOTA 4RUNNER2014-2023BK,101.65,85.75,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,7,5,7,5,FMCP,FALSE,FALSE,0,175,2,0,2,1,0,0,2,0,7
3D MATS/U-AC,A3D1VV0061309,A3D,1VV0061309,M1VV0061309,3D KAGU CARGO LINER  BLACK,99.95,81.96,TRUE,0,1,FALSE,N,8.42132E+11,TRUE,6,3,56,22,FMCP,FALSE,FALSE,12.5,175,1,2,5,4,0,0,0,0,12
3D MATS/U-AC,A3D609609,A3D,609609,6096-09,3D SHELL ROOF BOX,287.95,236.12,TRUE,0,1,FALSE,N,1.90205E+11,TRUE,18,10,47.2,29.5,FMCP,FALSE,FALSE,12.5,175,0,1,0,0,0,0,0,0,1
3D MATS/U-AC,A3D6104SS,A3D,6104SS,6104SS,3D ROOF BAR DISPLAY SAMPLE,42.99,35.25,TRUE,0,1,FALSE,N,1.90205E+11,FALSE,3,4,13,5,FMCP,FALSE,FALSE,0,175,0,0,0,0,0,0,1,0,1
3D MATS/U-AC,A3D611709,A3D,611709,6117-09,3D ROLL-TOP DRY BAG BACKPACK BLACK,20.95,18,TRUE,0,1,FALSE,N,1.90205E+11,FALSE,2,2,21,9,FMCP,FALSE,FALSE,0,175,1,2,3,5,1,0,2,0,14
3D MATS/U-AC,A3D611721,A3D,611721,6117-21,3D ROLL-TOP DRY BAG BACKPACK ORANGE,20.95,18,TRUE,0,1,FALSE,N,1.90205E+11,FALSE,2,2,21,9,FMCP,FALSE,FALSE,0,175,1,2,0,1,0,0,0,0,4
3D MATS/U-AC,A3D6117AG,A3D,6117AG,6117-AG,3D ROLL-TOP DRY BAG BACKPACK ARMY G,20.95,17.92,TRUE,0,1,FALSE,N,1.90205E+11,FALSE,2,2,21,9,FMCP,FALSE,FALSE,0,175,0,0,1,3,0,0,0,0,4
3D MATS/U-AC,A3D9000301,A3D,9000301,3/1/00,3D KAGU DISPLAY MINI MAT GRAY,5,4.1,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,2,2,15,15,FMCP,FALSE,FALSE,0,175,7,9,0,0,3,0,10,0,29
3D MATS/U-AC,A3D9000302,A3D,9000302,3/2/00,3D KAGU DISPLAY MINI MAT TAN,5,4.1,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,2,2,15,15,FMCP,FALSE,FALSE,0,175,8,8,10,0,10,0,10,0,46
3D MATS/U-AC,A3D9000309,A3D,9000309,3/9/00,3D KAGU DISPLAY MINI MAT BLACK,5,4.1,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,2,2,15,15,FMCP,FALSE,FALSE,0,175,43,44,41,0,11,0,16,0,155
3D MATS/U-AC,A3D9000609,A3D,9000609,6/9/00,3D ELEGANT DISPLAY MINI MAT BLACK,5,4.1,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,2,2,15,15,FMCP,FALSE,FALSE,0,175,8,7,10,0,9,0,8,0,42
3D MATS/U-AC,A3D9000809,A3D,9000809,8/9/00,3D X-FOLD CARGO MINI MAT BLACK,5,4.1,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,2,2,15,15,FMCP,FALSE,FALSE,0,175,8,10,10,0,10,0,10,0,48
3D MATS/U-AC,A3D9417A,A3D,9417A,9417A,3D 3D ALL PURPOSE TRAY,17.9,15.38,TRUE,0,1,FALSE,N,1.90205E+11,FALSE,3,1.96,18.9,14.57,FMCP,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
3D MATS/U-AC,A3DA04421509,A3D,A04421509,L1KA04421509,3D KAGU FLOOR MAT 2ND ROW BLACK,74.95,61.46,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,4,5,32,22,FMCP,FALSE,FALSE,0,175,0,1,2,0,0,0,0,0,3
3D MATS/U-AC,A3DA05021509,A3D,A05021509,L1KA05021509,3D KAGU FLOOR MAT 2ND ROW BLACK,64.95,53.26,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,4,5,32,22,FMCP,FALSE,FALSE,0,175,1,2,2,0,0,0,0,0,5
3D MATS/U-AC,A3DA05121509,A3D,A05121509,L1KA05121509,3D KAGU FLOOR MAT 2ND ROW BLACK,74.95,61.46,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,4,5,32,22,FMCP,FALSE,FALSE,0,175,2,0,1,0,0,0,0,0,3
3D MATS/U-AC,A3DA05231509,A3D,A05231509,L1KA05231509,3D KAGU FLOOR MAT 3RD ROW BLACK,64.95,53.26,TRUE,0,1,FALSE,N,1.90204E+11,FALSE,4,5,32,22,FMCP,FALSE,FALSE,0,175,1,2,2,0,0,0,2,0,7
3D MATS/U-AC,A3DAD02211509,A3D,AD02211509,L1AD02211509,3D KAGU FLOOR MAT 1ST ROW BLACK,85.95,73.83,TRUE,0,1,FALSE,N,8.42132E+11,FALSE,4,5,32,22,FMCP,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
3D MATS/U-AC,A3DAD03301509,A3D,AD03301509,L1AD03301509,3D KAGU FLOOR MAT 2 ROW SET BLACK,150.9,123.74,TRUE,0,1,FALSE,N,8.42132E+11,FALSE,6.5,5,31,26,FMCP,FALSE,FALSE,0,175,2,0,0,0,0,0,0,0,2
